Time (s),Channel 1 (V),Channel 2 (V),Id
1.57984375,-0.840453923,-0.001009947,-1.00995E-06
1.58046875,-0.839119229,-0.001009947,-1.00995E-06
1.58109375,-0.838118208,-0.001009947,-1.00995E-06
1.58171875,-0.836783514,-0.001009947,-1.00995E-06
1.58234375,-0.835448819,-0.001346084,-1.34608E-06
1.58296875,-0.834114125,-0.001346084,-1.34608E-06
1.58359375,-0.832779431,-0.001346084,-1.34608E-06
1.58421875,-0.831444737,-0.001009947,-1.00995E-06
1.58484375,-0.830443716,-0.001009947,-1.00995E-06
1.58546875,-0.828775348,-0.001009947,-1.00995E-06
1.58609375,-0.827774327,-0.001009947,-1.00995E-06
1.58671875,-0.826439633,-0.001009947,-1.00995E-06
1.58734375,-0.825104939,-0.001009947,-1.00995E-06
1.58796875,-0.824103918,-0.001009947,-1.00995E-06
1.58859375,-0.822769224,-0.001009947,-1.00995E-06
1.58921875,-0.821768203,-0.001009947,-1.00995E-06
1.58984375,-0.820099835,-0.001009947,-1.00995E-06
1.59046875,-0.819098814,-0.001009947,-1.00995E-06
1.59109375,-0.818097794,-0.001009947,-1.00995E-06
1.59171875,-0.816763099,-0.001009947,-1.00995E-06
1.59234375,-0.815428405,-0.001009947,-1.00995E-06
1.59296875,-0.814427384,-0.001009947,-1.00995E-06
1.59359375,-0.812759017,-0.001009947,-1.00995E-06
1.59421875,-0.811757996,-0.001009947,-1.00995E-06
1.59484375,-0.810423302,-0.001009947,-1.00995E-06
1.59546875,-0.808754934,-0.001009947,-1.00995E-06
1.59609375,-0.807753913,-0.001009947,-1.00995E-06
1.59671875,-0.806419219,-0.001009947,-1.00995E-06
1.59734375,-0.805084524,-0.001009947,-1.00995E-06
1.59796875,-0.804083504,-0.001009947,-1.00995E-06
1.59859375,-0.802748809,-0.001009947,-1.00995E-06
1.59921875,-0.801747789,-0.001009947,-1.00995E-06
1.59984375,-0.800413094,-0.001009947,-1.00995E-06
1.60046875,-0.798744727,-0.001009947,-1.00995E-06
1.60109375,-0.797743706,-0.001009947,-1.00995E-06
1.60171875,-0.796409012,-0.001009947,-1.00995E-06
1.60234375,-0.795407991,-0.001009947,-1.00995E-06
1.60296875,-0.794073297,-0.001009947,-1.00995E-06
1.60359375,-0.792738602,-0.001009947,-1.00995E-06
1.60421875,-0.791403908,-0.001009947,-1.00995E-06
1.60484375,-0.790402887,-0.001009947,-1.00995E-06
1.60546875,-0.788734519,-0.001009947,-1.00995E-06
1.60609375,-0.787733499,-0.001009947,-1.00995E-06
1.60671875,-0.786398804,-0.001009947,-1.00995E-06
1.60734375,-0.78506411,-0.001009947,-1.00995E-06
1.60796875,-0.783729416,-0.001009947,-1.00995E-06
1.60859375,-0.782394721,-0.001009947,-1.00995E-06
1.60921875,-0.781393701,-0.001009947,-1.00995E-06
1.60984375,-0.78039268,-0.001009947,-1.00995E-06
1.61046875,-0.779057986,-0.001009947,-1.00995E-06
1.61109375,-0.778056965,-0.001009947,-1.00995E-06
1.61171875,-0.776722271,-0.001009947,-1.00995E-06
1.61234375,-0.775387576,-0.001009947,-1.00995E-06
1.61296875,-0.774052882,-0.001009947,-1.00995E-06
1.61359375,-0.772718188,-0.001009947,-1.00995E-06
1.61421875,-0.772050841,-0.001009947,-1.00995E-06
1.61484375,-0.770716146,-0.001009947,-1.00995E-06
1.61546875,-0.769381452,-0.001009947,-1.00995E-06
1.61609375,-0.768046758,-0.001009947,-1.00995E-06
1.61671875,-0.766712064,-0.001009947,-1.00995E-06
1.61734375,-0.765377369,-0.001009947,-1.00995E-06
1.61796875,-0.764376349,-0.001009947,-1.00995E-06
1.61859375,-0.763041654,-0.001009947,-1.00995E-06
1.61921875,-0.762040634,-0.001009947,-1.00995E-06
1.61984375,-0.760705939,-0.001009947,-1.00995E-06
1.62046875,-0.759371245,-0.001009947,-1.00995E-06
1.62109375,-0.758370224,-0.001009947,-1.00995E-06
1.62171875,-0.75703553,-0.001009947,-1.00995E-06
1.62234375,-0.755700836,-0.001009947,-1.00995E-06
1.62296875,-0.754699815,-0.001009947,-1.00995E-06
1.62359375,-0.753031447,-0.001009947,-1.00995E-06
1.62421875,-0.752030426,-0.001009947,-1.00995E-06
1.62484375,-0.751029406,-0.001009947,-1.00995E-06
1.62546875,-0.749361038,-0.001009947,-1.00995E-06
1.62609375,-0.748026344,-0.001009947,-1.00995E-06
1.62671875,-0.746691649,-0.001009947,-1.00995E-06
1.62734375,-0.745690629,-0.001009947,-1.00995E-06
1.62796875,-0.744022261,-0.001009947,-1.00995E-06
1.62859375,-0.742687566,-0.001009947,-1.00995E-06
1.62921875,-0.741686546,-0.001009947,-1.00995E-06
1.62984375,-0.740351851,-0.001009947,-1.00995E-06
1.63046875,-0.739017157,-0.001009947,-1.00995E-06
1.63109375,-0.738016136,-0.001009947,-1.00995E-06
1.63171875,-0.736681442,-0.001009947,-1.00995E-06
1.63234375,-0.735346748,-0.001009947,-1.00995E-06
1.63296875,-0.734345727,-0.001009947,-1.00995E-06
1.63359375,-0.733011033,-0.001009947,-1.00995E-06
1.63421875,-0.732010012,-0.001009947,-1.00995E-06
1.63484375,-0.730341644,-0.001009947,-1.00995E-06
1.63546875,-0.72900695,-0.001009947,-1.00995E-06
1.63609375,-0.728005929,-0.001009947,-1.00995E-06
1.63671875,-0.726671235,-0.001009947,-1.00995E-06
1.63734375,-0.725670214,-0.001009947,-1.00995E-06
1.63796875,-0.72433552,-0.001346084,-1.34608E-06
1.63859375,-0.723000826,-0.001009947,-1.00995E-06
1.63921875,-0.721666131,-0.001009947,-1.00995E-06
1.63984375,-0.720331437,-0.001009947,-1.00995E-06
1.64046875,-0.719330416,-0.001009947,-1.00995E-06
1.64109375,-0.718329396,-0.001009947,-1.00995E-06
1.64171875,-0.716994701,-0.001009947,-1.00995E-06
1.64234375,-0.715660007,-0.001009947,-1.00995E-06
1.64296875,-0.714658986,-0.001009947,-1.00995E-06
1.64359375,-0.712990619,-0.001009947,-1.00995E-06
1.64421875,-0.711989598,-0.001009947,-1.00995E-06
1.64484375,-0.71032123,-0.001009947,-1.00995E-06
1.64546875,-0.708986536,-0.001009947,-1.00995E-06
1.64609375,-0.707985515,-0.001009947,-1.00995E-06
1.64671875,-0.706317147,-0.001009947,-1.00995E-06
1.64734375,-0.7056498,-0.001009947,-1.00995E-06
1.64796875,-0.703981432,-0.001009947,-1.00995E-06
1.64859375,-0.702646738,-0.001009947,-1.00995E-06
1.64921875,-0.701645717,-0.001009947,-1.00995E-06
1.64984375,-0.700311023,-0.001009947,-1.00995E-06
1.65046875,-0.698976329,-0.001009947,-1.00995E-06
1.65109375,-0.697975308,-0.001009947,-1.00995E-06
1.65171875,-0.696640614,-0.001009947,-1.00995E-06
1.65234375,-0.695305919,-0.001009947,-1.00995E-06
1.65296875,-0.694304899,-0.001009947,-1.00995E-06
1.65359375,-0.692970204,-0.001346084,-1.34608E-06
1.65421875,-0.691969184,-0.001009947,-1.00995E-06
1.65484375,-0.690300816,-0.001009947,-1.00995E-06
1.65546875,-0.688966121,-0.001009947,-1.00995E-06
1.65609375,-0.687965101,-0.001009947,-1.00995E-06
1.65671875,-0.686630406,-0.001009947,-1.00995E-06
1.65734375,-0.685295712,-0.001009947,-1.00995E-06
1.65796875,-0.684294691,-0.001009947,-1.00995E-06
1.65859375,-0.682959997,-0.001346084,-1.34608E-06
1.65921875,-0.681958976,-0.001009947,-1.00995E-06
1.65984375,-0.680624282,-0.001009947,-1.00995E-06
1.66046875,-0.679289588,-0.001009947,-1.00995E-06
1.66109375,-0.677954894,-0.001009947,-1.00995E-06
1.66171875,-0.676620199,-0.001009947,-1.00995E-06
1.66234375,-0.675285505,-0.001346084,-1.34608E-06
1.66296875,-0.674284484,-0.001346084,-1.34608E-06
1.66359375,-0.67294979,-0.001346084,-1.34608E-06
1.66421875,-0.671615096,-0.001009947,-1.00995E-06
1.66484375,-0.670280401,-0.001346084,-1.34608E-06
1.66546875,-0.668945707,-0.001009947,-1.00995E-06
1.66609375,-0.667944686,-0.001009947,-1.00995E-06
1.66671875,-0.666609992,-0.001009947,-1.00995E-06
1.66734375,-0.665275298,-0.001009947,-1.00995E-06
